seller_id,uf,tot_orders,tot_items,tot_items_dist,receita,recencia,churn
5d9dc90a686a8fddacffab6bab5653a3,SP,6,6,3,358.95,24,0
5dceca129747e92ff8ef7a997dc4f8ca,SP,250,269,36,59433.91000000016,9,0
5debea795b07621e1f90532e18f96145,PR,14,19,13,1020.9999999999999,5,0
5e106d93b717c2682b9383da480364a1,PR,1,1,1,445.9,286,1
5e49e3a44bdeb5aab2684258bbd4f525,SC,1,1,1,169.0,48,0
5ee7fd217d08dfe5d3e2f51f96a12c9a,SP,6,6,5,735.8,15,0
5eeb9c756d9780b96283e5a2ac6da334,SP,3,3,3,983.0,69,0
5f0057b677eb963672bf05dfa3f16c34,SP,1,1,1,29.9,363,1
5f06030071324cc52bf0304014ac7234,SP,4,4,1,783.96,158,1
5f1dc28029d2c244352a68107ec2b542,SP,44,54,32,2179.8000000000015,2,0
5f2684dab12e59f83bef73ae57724e45,SP,47,53,22,7074.969999999993,9,0
5f3ae9136c875522250f8184f253413a,SP,4,4,4,83.75,1,0
5f5b43b2bffa8656e4bc6efeb13cc649,SP,22,24,15,3089.5000000000005,2,0
5f7300535881cef3b625fd683cf7d145,RS,1,1,1,29.9,108,0
5fd924b4836098a5be0ecf81ba054ce0,SP,4,5,5,346.8,336,1
602044f2c16190c2c6e45eb35c2e21cb,SP,15,16,11,1049.89,55,0
6039e27294dc75811c0d8a39069f52c0,SP,29,30,10,5856.999999999998,0,0
60562ab00b8054280520d390c8c0045c,SP,6,6,4,938.0,15,0
609e1a9a6c2539919b8205cf7c4e6ff0,SC,1,2,2,87.8,2,0
615005a3ef192c00c6f0e977cee3d2bc,SP,10,11,2,286.5,35,1
6179a28a13a726c29b3bf54c070dccab,MG,1,1,1,300.0,209,1
6187a137b2af59dfdbad8d9f8c373c14,SP,2,2,1,74.8,25,1
620c87c171fb2a6dd6e8bb4dec959fc6,RJ,375,397,72,62068.50000000039,0,0
6219ba2359cfb97f2e38fd4c321eb309,SP,3,3,2,147.8,112,0
624f4ece8da4aafb77699233d480f8ef,SP,25,26,9,4614.0,8,0
626ab1cd96932367f0eeec2e47046c12,SP,1,1,1,510.0,14,0
62760d278921b5f352461620d68a9cee,SP,3,3,2,397.0,348,1
6288c69c4ce638e59925e59193f98b16,SP,13,13,3,3807.869999999999,18,0
62c50c1af4dfdc4149d25c5222043d39,SP,7,11,3,1479.89,283,1
63272377184e969942f7fff221be858d,SP,2,2,2,149.7,258,1
6338ea67c41078a46ad99cc009654956,RS,30,34,18,1922.8100000000004,16,0
633ecdf879b94b5337cca303328e4a25,SP,6,6,2,1037.6000000000001,131,1
634964b17796e64304cadf1ad3050fb7,RJ,64,83,7,11325.8,0,0
638cba8be1fb599bbb76fd6948351eb3,SP,16,22,10,535.4,125,1
63b464dbf392c7b80d12d932fa7cafed,SP,36,38,17,6622.0,3,1
63b9ae557efed31d1f7687917d248a8d,SP,3,5,5,109.6,351,1
63ffcb71394dd8ea3872ed9ffda17c74,RJ,17,17,5,398.99999999999994,185,1
6426d21aca402a131fc0a5d0960a3c90,SP,23,23,9,1209.64,119,1
643214e62b870443ccbe55ab29a4dccf,SP,25,25,16,1567.8700000000003,7,0
6481e96574816ead57975da2c0f6d80d,SP,3,4,3,329.8,5,0
655220df33262c7e0c4949a147366f94,SP,4,4,2,596.0,5,0
6560211a19b47992c3666cc44a7e94c0,SP,944,1047,204,61200.859999999986,0,0
6562efe88ce0826a4ca4f189f03b4b84,PR,8,20,6,1075.9999999999998,23,1
656591be56071d4c9ef4e5fee78a578a,SP,7,11,3,1702.0,269,1
659e8466eb3ff1b0e8740d74fb7bbedd,BA,6,8,6,1015.8,9,0
65a7c0788e4d632ccb5e1b594b87f0bb,SP,3,9,6,266.70000000000005,40,1
65b081a070633e057c462abdd6fb9dd8,GO,11,12,10,1327.1499999999999,21,0
65c255b299faf2d12050937cc219c46c,SP,2,2,1,88.2,151,1
6601ee6383e7f452be71929f8de48bbb,SP,2,2,2,153.6,83,1
6614814a00d344b846ae209f95ee7e3f,SP,1,1,1,13.0,237,1
661ad5fcc28cdfb8bcadb12bb2272475,SC,2,5,1,149.95,7,0
6624bc09786f0e41ae48dfc5eeb1a9e2,MG,1,1,1,89.54,332,1
6650fcccd8cd2f7e55ffa524f30c4c59,SP,2,2,2,339.8,117,1
66922902710d126a0e7d26b0e3805106,MG,68,70,15,6491.8,4,0
669ae81880e08f269a64487cfb287169,SC,99,108,10,8411.23,8,0
66dc1b1632bd6a3e508510c5b3492107,SP,14,18,10,1140.09,15,0
66e0557ecc2b4dbea057e93f215f68d8,SP,29,29,18,11652.0,7,0
66fd84ee7528c0c0de85d0f44a73d5ab,RS,11,21,9,1438.1100000000001,182,1
670a9dda115b5a88b18cfadee8de2332,SP,4,4,4,339.6,61,0
670c26e0f1bf8d0576271d5cfaec6d2b,PR,30,34,10,2784.3,0,0
67225bff54a172ff67579aaf583efd78,PA,7,7,6,1219.0,24,0
6750d71153f00fc58829af2a8ef1bcf1,RJ,6,6,6,3514.0,176,1
679769a98cfcc6da877c8486ff1c13f3,MG,15,15,2,5085.0,4,0
67bf6941ba2f1fa1d02c375766bc3e53,PR,5,5,1,1370.0,0,0
6806dad1da97bfb5a9038eac6881f706,PR,4,4,4,693.0,26,0
681fce914360217db47784ae28905a96,PR,6,6,5,1132.9,7,0
685b870da5b52a710782c9c0fefbeb5b,SP,1,1,1,590.0,50,0
6860153b69cc696d5dcfe1cdaaafcf62,SP,5,8,5,297.84999999999997,6,0
6861de0f40cacb0602e473c51639f980,PR,1,1,1,499.0,74,0
68f86ba270525243e68ae74044f992b9,RJ,3,4,3,255.0,33,0
6902157ee16728322d61a1321fa79e58,SP,2,2,1,159.8,116,1
695051e2981c8b19e77cafe450d5bdf3,SP,1,1,1,169.76,54,1
6973a06f484aacf400ece213dbf3d946,SP,29,36,7,3353.1299999999983,1,0
6989574bd97d9773f10d232b6c07da59,PR,6,6,4,2158.5,63,0
69a43819c758c65a5befb0b471c954d7,PR,2,3,3,299.85,137,1
6a0cbc8af2e8abd1bdfb777943d174c6,SP,26,26,5,2936.1000000000004,11,0
6a51fc556dab5f766ced6fbc860bc613,SP,19,25,15,5470.569999999998,6,0
6a8b085f816a1f75f92dbac6eb545f8f,SP,61,65,45,3094.9800000000027,1,0
6b15924333bd1a741595fe981ea04822,SP,21,21,5,614.3199999999998,210,1
6b243f80ed07b10f0e8aa0f21a205f3c,PR,30,38,19,2492.2000000000016,0,0
6b2612338467c08c9b25f0cc55b1578d,PR,1,1,1,92.9,353,1
6b333a05bf188ef3e1f1662a86bd9855,DF,1,1,1,1099.0,4,0
6b536a23086fba0d58c08d68814397f6,RJ,6,7,3,513.0,17,0
6b9b80d53ba3676eafe60268a810b5a1,SP,9,9,3,783.7,156,1
6bb0724edf0b62fb91ac404873a97241,SP,13,14,9,2977.0,9,0
6bbcb8924baf70b7fe2fe2097e8cd407,SC,5,5,3,1391.7000000000003,17,0
6bcb2352a2a0c38b845f598298ab9d26,PR,1,1,1,15.9,229,1
6bd69102ab48df500790a8cecfc285c2,SP,4,4,3,6890.0,27,0
6c12e40690c335dbc2f68a4134d30dc1,PR,13,15,10,8814.4,11,0
6c177e38df6d3f34182b1f1d427231bf,PR,42,42,15,6509.99,68,0
6c1b6d0c604b776f844125f911eb7377,SP,4,4,3,327.07,340,1
6c7d50c24b3ccd2fd83b44d8bb34e073,SP,85,94,11,6024.4800000000005,0,0
6c9875b2f94ba781186f0c1aed8d1687,SP,2,4,2,25.0,171,1
6cd68b3ed6d59aaa9fece558ad360c0a,MG,136,144,47,10479.979999999976,1,0
6cf476a4ca74498db55cbccdaa9dcfb6,SP,4,5,3,124.94999999999999,295,1
6d04126aba80df143fd038e711b8fd96,RJ,1,1,1,89.99,145,1
6d1b9c9579132c87d2703ec38c30f2c5,PR,4,4,3,299.69000000000005,214,1
6d22a1fcebb6dd08c9cd90b92a93e8d0,SC,12,13,9,723.6999999999998,5,1
6d2f2e3b539480db1e0842b3a4e32e6e,SP,3,6,2,305.96,223,1
6d66611d7c44cc30ce351abc49a68421,SP,86,91,41,8048.899999999985,1,0
6d7f8d9d594e28796b6b3205b00f459c,PR,3,3,2,417.9,201,1
6d803cb79cc31c41c4c789a75933b3c7,SP,32,35,15,4539.0,0,0
6d988d6174a2c27441597174f8905515,PR,7,11,4,144.33,3,0
6da1992f915d77be95d7fa48b36904af,SP,7,9,1,261.0,181,1
6dc9bec584588412a6a338830946a3e4,SP,1,1,1,280.0,348,1
6dd7dce75cd55c1ce255dc38d9f0cd46,SC,1,1,1,75.0,45,1
6df688df543f90e9b38f4319e75a9d88,MG,38,53,23,1868.5000000000014,70,1
6e0908ef4d4efadbc3cc2b74ea477cb0,RJ,8,11,5,589.45,152,1
6e864f5c4669eff3d98140a07cc50202,SP,7,7,4,541.14,71,0
6ec1a01e866584bb679eb9b098345919,SP,18,18,10,1759.5000000000002,20,0
6edacfd9f9074789dad6d62ba7950b9c,SP,142,149,99,9145.099999999975,8,0
6ee85be3693ed79a8e80718743d80655,SP,4,4,1,118.0,283,1
6f1a1263039c76e68f40a8e536b1da6a,SP,2,5,1,178.69,16,1
6f229cc508fc6915ed5c499efd93baa4,RJ,1,1,1,139.9,173,0
6f892e20a171e98efe17fdb971ff319b,SP,41,50,5,6048.999999999996,58,1
6fc26fe110feebd80a433e1f012a84f9,SP,20,40,12,2366.929999999999,8,0
6fd52c528dcb38be2eea044946b811f8,SP,38,49,30,4055.7999999999993,2,0
7008613ea464bad5cb9b83456e1e6a8f,SC,92,116,15,6003.5999999999985,0,0
700f03c207639c22d933381ff60b35c2,SP,3,3,2,809.88,63,1
701938c450705b8ae65fc923b70f35c7,SP,62,96,9,10277.579999999993,1,0
702835e4b785b67a084280efca355756,MG,1,1,1,7.6,351,1
7040e82f899a04d1b434b795a43b4617,SP,107,111,44,5539.899999999993,1,0
70849ca4f400aaabb62cb7462a6f1428,MG,3,3,2,254.96999999999997,46,0
709e16e2b25c7474d980076c6bfc4806,SP,18,21,12,1149.5,13,0
70a12e78e608ac31179aea7f8422044b,SP,231,240,90,18639.33000000001,1,0
70b52a4cfc823994561b00bad161b4ed,SP,1,1,1,58.5,344,0
70c4eedec9cb4a85cda2f3f9673557b4,SP,1,1,1,239.9,240,1
70ee69419916dc13e3aed619061f996c,SP,1,1,1,45.0,177,1
70eea00b476a314817cefde4aad4f89a,SP,52,55,21,16838.36,0,0
70f84699be677ec988d1fa824aef7d90,MG,3,3,3,988.5,5,0
71039d19d4303bf9054d69e9a9236699,SP,22,23,18,2378.700000000001,1,0
710e3548e02bc1d2831dfc4f1b5b14d4,PR,61,64,27,11092.549999999988,7,0
71271995e85f5b8530be99ed54a91b89,RS,1,1,1,97.0,69,0
712e6ed8aa4aa1fa65dab41fed5737e4,SC,51,58,16,25608.0,38,0
7139dc5186aa238b006e066d8fbab2e4,SP,1,1,1,27.0,2,0
7142540dd4c91e2237acb7e911c4eba2,SP,174,186,162,18316.049999999992,2,0
714b9a1332840f257b49f476bea4e341,SP,2,2,2,499.98,20,0
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,20,21,12,1305.7,0,0
7178e1eaa97257d8b6d4b80efd77a025,SP,1,1,1,167.9,148,1
7178f9f4dd81dcef02f62acdf8151e01,SC,153,165,49,25497.100000000035,0,0
717b78b0950b51ed00b1471d858b0edc,SP,1,1,1,29.9,9,0
718539d38d07dd351c76db862760e2e2,SP,35,43,13,1273.0100000000002,28,1
71dc18fd8cbf5fd77f45dd8b427abb34,PR,4,9,1,1080.0,47,1
7202e2ba20579a9bd1acb29e61fe71f6,SP,18,18,11,5583.2,21,0
720e6cf846ea7572cbb66b743fb91e6c,SP,1,1,1,54.0,319,1
725af026f869236a8dd0ceb98564d156,MG,3,3,3,526.0200000000001,26,0
725c32fa80c2faacc4fc88450d27314e,SP,67,70,24,5975.439999999995,13,0
7299e27ed73d2ad986de7f7c77d919fa,MG,214,231,53,16498.57999999998,14,0
729b2d09b2a0bdab221076327f13d050,SP,15,20,5,523.0799999999998,0,0
729f06993dac8e860d4f02d7088ca48a,SP,57,65,14,11823.779999999988,2,0
72bc2cce903c872fe376a8faaa81d237,SP,12,13,5,1812.6000000000004,14,0
72c73be2b085b9d57650dd53eb2004c9,SP,1,1,1,29.4,191,1
7315baebc0572ff220d226283dc66728,SP,2,2,2,49.849999999999994,217,1
731ef20c231d9a7103a425e83fd91271,SC,2,3,1,1692.0,95,1
7354220fb240bde543b3c40c060d41e7,DF,2,2,2,178.0,6,0
73a63f72308aa20a46f4b1632018f196,PR,15,19,7,3411.4999999999995,11,0
73da1880b39c71de2b262bc7720c1494,SP,2,2,1,398.0,20,1
740205fedfe4e90ca6857bc77db0f2b4,SP,1,1,1,229.9,348,1
744dac408745240a2c2528fb1b6028f3,PR,49,50,49,12955.0,33,0
747c1cdcd1737dcfbd1547f6eb6f2cf3,SP,2,2,2,193.1,2,1
749e7cdabbaf72f16677859e27874ba5,SP,1,1,1,41.9,150,1
74a9b9bddf14ece02beb81f52c41a88d,SP,1,1,1,35.0,65,0
74bafed391319577bce6f4d2acc0589a,SP,2,2,2,948.0,96,0
74c7dec0a384d8a05950e629bd23bde9,SP,4,4,2,97.78,122,1
750303a20e9c56b2a6bc45cdce0b897d,GO,12,14,11,2594.9,3,0
751bdc4d83a466c7206cd42e8f426b03,SP,33,43,27,4393.479999999996,2,0
75745ef7bc7d4f3ea3380f6f5303f514,DF,3,3,3,228.4,299,1
7586919161935337bf6b6d7ff5779648,RJ,8,10,6,932.41,3,0
75a4764c108403a7a0575140cb22287c,RS,1,2,1,218.36,50,0
75d34ebb1bd0bd7dde40dd507b8169c3,BA,54,63,14,12045.36999999999,5,0
75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,31,33,29,771.7899999999996,1,0
75fdd0a732287f9497b179f6bd445d32,SP,1,1,1,59.9,134,1
762ed976527cddf02787edba70fffa2a,PR,3,4,3,179.8,50,1
76623fde66e6b63b59440fd34160512d,SP,3,3,3,65.4,23,1
76833248bbc0e65a0293ec62023e4396,SP,2,2,2,2399.98,74,1
768de2a4fc06aacecb9a586ccc30746a,DF,6,6,2,199.4,2,0
76c47a299e4a8fe992316a85865acbe9,SP,3,5,3,684.46,73,0
76d336555bb25f3165d2f0d6da719c40,SP,1,1,1,165.0,362,1
76d5af76d0271110f9af36c92573f765,SP,83,102,60,20198.460000000003,1,0
76d64c4aca3a7baf218bf93ef7fa768d,PR,35,39,19,9917.899999999992,3,0
76de363de16dacc923eec8daf91df504,SC,1,1,1,110.0,130,0
77128dec4bec4878c37ab7d6169d6f26,SP,1,1,1,6.5,322,1
7722b1df1b0e383e000397b2c11e3e19,SP,97,104,57,4953.129999999996,5,0
77530e9772f57a62c906e1c21538ab82,PR,159,201,104,23300.0,0,0
77e4abfd739aed9c46480f90f81c0eb4,DF,1,1,1,122.0,1,0
7813ea3ebd9411dc600b4dd01f7a97b9,SP,7,7,7,1091.9,64,0
781a66c0d89e30814d49fe8b5e14cd07,SP,1,1,1,115.0,77,1
782f78b632a43875dd5b53e3e49c9564,SP,1,2,1,97.34,226,1
784ba75dd9d20200c4caed3d7a77141a,SP,19,22,11,8142.329999999995,41,1
78744a20ee2f80ba64f6804c25def2b8,PE,3,3,2,1597.0,65,0
78a4d36f65a019172c6154468831a69f,SP,7,7,1,1545.5000000000002,54,1
78ba5933c21686d1c2f64669c8c459e7,SP,2,2,2,191.8,260,1
78c99c6dff4eeae5be99bf635ed21e3f,SP,31,39,15,2030.880000000001,166,1
78ef7e885d17f35e2382a47aae8b8cce,RS,3,3,3,388.0,187,1
7901646fdd36a55f564ffaf2dbccaaf7,RJ,12,14,5,9569.080000000002,4,0
791cfcfe22fe4a771ece27f90017da92,SP,1,1,1,298.13,231,1
79565f7d5603b24ddf07ade262547f2f,SP,7,7,5,346.0,252,1
7957cac1a02f45d0a4a7e45626382ec2,PR,1,1,1,343.0,145,1
7963e546f34e098b578f9ad102494601,SP,1,1,1,60.99,85,1
7994081388d55b9cf976c050653dd359,SP,1,1,1,120.0,356,1
79b93a308a97792cf53ac75f46da00b5,RJ,1,1,1,99.9,192,1
79ebd9a61bac3eaf882805ed4ecfa12a,PR,40,45,40,2767.5900000000024,2,0
79ed755314cfe6df0daef2c6cd3022cd,SP,21,22,10,3507.800000000001,80,1
7a241947449cc45dbfda4f9d0798d9d0,MG,32,33,13,3475.659999999999,1,0
7a2d2949aea47fab95fd98d6c9f618b1,PR,7,7,4,902.0,49,0
7a425d299613df3e613bcf9d2eaf5c49,RJ,11,11,7,716.6999999999999,5,0
7a67c85e85bb2ce8582c35f2203ad736,SP,843,848,106,104306.52000000134,0,0
7a704e63bb29c446869efde5d57524c8,PR,1,1,1,94.49,6,1
7a91bf945c6fae0779f1c61ce97fe45c,RJ,4,4,3,634.6,124,1
7a9c12e235c36247c3c81f50d6ea9cea,SP,5,5,5,983.9000000000001,272,1
7aa4334be125fcdd2ba64b3180029f14,SP,214,237,39,16012.949999999963,49,1
7ab0dd5487bab2dc835337b244f689fb,SP,1,1,1,12.5,301,1
7ad32824caee82087b3e2e5f33b1bf32,SP,1,2,1,268.0,5,0
7b07b3c7487f0ea825fc6df75abd658b,SP,65,67,46,6294.069999999999,13,0
7b0df942f46435babab05d49b744b2c4,SP,26,26,12,19074.1,42,0
7b1222c3624aa89b9558b50a2594188c,SP,17,17,9,8329.019999999999,44,0
7b3447b497e55af8c15fc7bd89d7b81a,SP,1,1,1,49.9,75,1
7b3f6ce5c6c22e9b96e7581ebf0df6e1,SP,1,1,1,29.8,53,1
7bac63f6603d382cc8d0832eb6c100a8,SP,4,4,4,1661.97,9,0
7bcd7c5f8631701474db233ccf1c094b,SP,8,8,4,419.0,157,1
7c1fea10b5b006671d608b1d7c446ec4,SP,8,8,7,189.20000000000002,21,0
7c4402417d51474d4d0cda9557340e40,SP,1,1,1,119.9,267,1
7c4618c82226628831613e95e9c22f44,SP,2,2,2,40.48,5,0
7c4adcc13272c0e26fa23aac642adb7b,RJ,1,1,1,110.0,1,0
7c67e1448b00f6e969d365cea6b010ab,SP,578,779,160,109633.84000000113,0,0
7caa63f175b1cecbfaadd8b5ab9998c7,SP,1,1,1,19.9,29,1
7cb946b1ad19faebe28c3e86c2794ec3,MG,1,1,1,25.0,76,1
7d456afc660226829370f3173d14520c,SP,12,23,9,2833.3500000000004,1,0
7d76b645482be4a332374e8223836592,SP,112,121,70,2581.3900000000026,0,0
7d948535954aaf8c5d39db007f74372e,SP,3,3,2,145.0,149,0
7dc8c42cc750eeafea6c85712ffee9bf,SP,22,28,6,4166.869999999999,9,0
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,272,281,17,44742.19000000003,5,0
7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,87,98,17,14874.529999999999,2,0
7e26c750b4cb9f6766f58265ff9ebe95,MG,23,27,2,1344.2999999999997,110,1
7e3f87d16fb353f408d467e74fbd8014,SP,39,39,10,1594.1500000000008,0,0
7e79d65b5c6f1f544b7daea036acf720,SP,4,4,2,517.8,98,1
7e93a43ef30c4f03f38b393420bc753a,SP,290,292,162,153565.23000000016,0,0
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,36,36,2,4454.639999999996,4,0
7ecd59e5e20407131822c1a68ac59c1f,DF,6,6,3,339.94,17,0
7ecef8194babfec876ca720714327841,SP,3,3,3,768.8,12,0
7f02656561b680def9986c0795a8a080,SP,1,1,1,42.0,162,1
7f152321c60a266edc53af1925ef96c1,SC,5,5,1,1249.95,8,0
7f2617c58d5d06806987308b45654351,SP,14,14,2,2277.7000000000003,12,0
7fe21dd00d2f4943ae09525efa2fd674,RJ,2,2,2,169.8,213,1
800214c63934acd05d47e84214db8ba8,SC,3,3,3,199.70000000000002,261,1
804287717b9156fb7a787acd9af4fac1,PR,1,1,1,18.8,238,1
8090490573c6c0aa343a7231ebcb8c86,SP,6,6,4,804.6999999999999,15,0
809413606dbfe5deefd2db646693ef67,SP,1,2,2,89.4,85,0
80cfd480be3eb6d6267139f5cb793555,SP,1,1,1,99.9,327,1
80e6699fe29150b372a0c8a1ebf7dcc8,PR,69,69,27,7862.779999999993,1,0
8132b9bd16876e1b0f8808d43825dd48,SC,1,1,1,77.9,271,1
813348c996469b40f2e028d5429d3495,SP,157,178,4,9909.02999999997,0,0
81336a0f57a33776419727a300249e90,SP,9,11,8,1068.88,9,0
8160255418d5aaa7dbdc9f4c64ebda44,SP,148,182,33,20600.900000000016,0,0
817245bcc3badd82bbd222e0366951a6,SP,6,17,2,1608.3000000000004,9,0
817f85dbb65aa3e70831d90fe75cdf89,SP,3,3,3,538.98,322,1
818d28f936e791926d33bcb6ee94ef79,SP,4,4,4,111.6,251,1
81a1104df0f08b59c68aa5b03cfe398e,PR,47,47,13,5487.479999999998,1,0
81ed90f07c0bacb7594940ba2ef676aa,MG,2,2,2,223.9,81,1
820c7c9eaf76d2b226b6c242bcf3f34d,SP,1,1,1,559.0,364,1
820cc752a266cdc6c1a1e61dd4583330,PR,11,11,3,2158.9,57,0
821fb029fc6e495ca4f08a35d51e53a5,SP,3,3,2,4468.0,4,0
822166ed1e47908f7cfb49946d03c726,RJ,52,86,26,2905.949999999998,1,0
822bad9bc42b51213ba522fe87b7ab5d,SC,7,7,5,1713.0,6,0
827f8f69dfa529c561901c4f2e0f332f,PR,85,98,58,3198.8900000000053,7,0
82bd0703a4aefd6b599e5bfdaed378fb,SP,15,16,11,2059.8900000000003,165,1
82e0a475a88cc9595229d8029273f045,SP,41,79,38,10748.019999999988,13,1
83353a83fd769dfafa4f21a72b15e3e5,SP,5,5,5,579.5,44,1
834f3294fba9f932f56edc879193f925,SP,59,59,2,35330.0,54,0
834f8533b2ecb6598dd004ff3de7203a,SP,21,23,13,2201.5800000000004,15,0
835f0f7810c76831d6c7d24c7a646d4d,SP,41,46,18,4850.4,6,0
83645b1645cdee8953ee54c29ceed564,PR,10,10,9,695.1999999999999,73,0
8378eb36b6b70c5734e83ad7b8cdc3b7,SC,3,6,1,573.8,3,0
83b08de96980757220871b31bf6cffca,RJ,4,6,3,1282.4800000000002,16,0
83deb69e889cf80f82be1dc6d5f2d486,SC,14,16,7,1896.5000000000002,16,0
83e197e95a1bbabc8c75e883ed016c47,RJ,43,51,19,6221.799999999997,35,0
83f2b4881141ce3fcd4e985125d3279e,SP,1,1,1,13.9,7,0
8444e55c1f13cd5c179851e5ca5ebd00,MG,69,71,39,15658.109999999997,3,0
84c945f15571830c1a91a33978e94009,SP,2,2,1,51.98,262,1
84deb808079d1be601c209c1e771b1cc,PR,2,2,2,34.93,62,1
850f4f8af5ea87287ac68de36e29107f,SP,138,142,33,32098.790000000077,2,0
855668e0971d4dfd7bef1b6a4133b41b,SP,213,222,54,21820.480000000007,4,0
8581055ce74af1daba164fdbd55a40de,SP,299,339,31,50524.26000000009,0,0
85d9eb9ddc5d00ca9336a2219c97bb13,MG,300,308,48,9131.099999999948,0,0
85e7c62c1d6ea078c3897424f867a7c8,SC,2,2,2,60.0,12,1
8602a61d680a10a82cceeeda0d99ea3d,SP,7,8,6,345.0,16,0
8603f0038fe0e52fedd3382d266723de,SC,10,10,9,2355.0,6,1
863d2ebcd347ce4922de7a0f9a5581d6,RJ,9,10,6,671.7099999999999,5,0
8648b1e89e9b349e32d3741b30ec737e,SP,21,27,20,1318.9499999999998,1,0
866558b3bccef2dbc6d29a2b5995016f,PR,3,4,3,449.6,15,0
86bb7c4b535e49a541baf3266b1c95b1,SP,12,12,3,6522.799999999998,6,0
86ccac0b835037332a596a33b6949ee1,SC,157,175,66,13705.919999999976,1,0
870d0118f7a9d85960f29ad89d5d989a,MG,33,45,16,2003.840000000001,15,0
87142160b41353c4e5fca2360caf6f92,RS,212,231,45,21611.00000000003,8,0
8759e7aedd644f487315e5860962f162,SP,3,3,1,627.0,35,1
876182d1918783bbe15233febfbd4926,SP,2,2,2,85.29,258,0
87b740daf17b5d1be335a64164ec6842,SP,9,9,6,10199.91,14,0
87d30a6a0cbf89356e49324971ab1d24,SP,8,8,5,634.3,6,0
883dd81e82754ac2c65e9790a7db8c9a,PR,3,3,3,209.70000000000002,25,0
88460e8ebdecbfecb5f9601833981930,PR,15,19,5,5133.0999999999985,36,0
888faa8bfb0b159c37de6d898b961c31,SC,8,11,4,553.5,107,0
889009a0ed0bb52c87819941192931b8,SP,1,1,1,89.9,243,1
891071be6ba827b591264c90c2ae8a63,SP,39,40,18,1542.7300000000002,64,0
8931a84a914b3fe9b1ddaa4d704947ca,SP,19,21,10,2661.4000000000005,21,0
8936ba0de1073ee888cb3185ae5dc661,SP,1,1,1,389.99,299,1
897060da8b9a21f655304d50fd935913,SP,214,279,77,16739.389999999963,0,0
89bc797e2e29667aa035d4368f9b7f92,SP,9,10,7,185.00000000000003,294,1
89c127985a8b130cfa45c1d36764017a,SP,6,6,5,1334.67,27,1
8a130737016f838139d31878787a39c9,SP,9,9,3,571.5,9,0
8a207b6080964f3c1fc9d35bd6096ba4,SP,2,3,2,553.7,88,1
8a2d12a90e92f012ce5226fc6592b653,PR,2,2,2,67.9,0,0
8a32e327fe2c1b3511609d81aaf9f042,SP,115,155,44,5655.259999999978,45,0
8a40ae794fa3f9892cee24bd5af0488b,PR,4,4,3,219.96,76,0
8a87611c08849ffeeccab52aa798b6c7,PR,4,4,2,417.9,355,1
8ab42aa58097fd4668d60cc648225d5f,GO,9,12,10,1366.8500000000001,7,0
8ae520247981aa06bc94abddf5f46d34,SC,21,21,17,7438.99,17,0
8b2492b7ff4468839593fafeed55bad9,RJ,10,14,7,1077.8,8,0
8b28d096634035667e8263d57ba3368c,SP,105,114,35,6940.629999999991,8,0
8b321bb669392f5163d04c59e235e066,SP,321,351,67,6350.239999999983,0,0
8b87cd0d43d49b9bdf40f56229364d59,SP,2,2,2,729.0,85,1
8b8cfc8305aa441e4239358c9f6f2485,PR,13,13,4,9138.0,17,0
8bb48dc19fccaa8613b6229bf7f452a2,SP,36,41,25,1562.8999999999996,13,0
8bd0e3abda539b9479c4b44a691be1ec,RS,6,12,6,425.75000000000006,25,1
8bd0f31cf0a614c658f6763bd02dea69,SP,21,22,6,2309.8199999999997,0,0
8bdd8e3fd58bafa48af76b2c5fd71974,SP,1,1,1,229.9,19,0
8c16d1f32a54d92897cc437244442e1b,SC,65,72,20,3248.160000000001,2,0
8c351ed7c326c62123318f4f3246e906,SP,1,1,1,55.0,34,1
8c3b533c63cca56240f94f1e3a6b18ef,MG,3,5,2,1849.5,260,1
8c91bfea4263b8fba54081460693e2a1,RS,2,2,2,739.0,345,1
8ca5b19e0263150d2c57afdde2b3d011,SP,3,4,2,180.60000000000002,68,1
8cbac7e12637ed9cffa18c7875207478,SC,40,51,16,2110.9900000000002,5,0
8cc6a0e5738e61a87b03c78b2ba9db4b,MG,23,24,13,13272.699999999995,277,1
8ccf3cf69651cc1d8a02c8bfaf3b8568,SP,2,2,1,250.0,265,1
8cf21434553b02cbd37c0bbd07e041b0,SC,1,1,1,49.99,68,1
8d46553a36e68f95350a200c12f8f2e2,SP,8,10,5,160.00000000000003,102,0
8d79c8a04e42d722a75097ce5cbcf2ef,CE,23,24,3,2435.100000000001,122,0
8d92f3ea807b89465643c219455e7369,SP,1,6,1,53.4,334,1
8d956fec2e4337affcb520f56fd8cbfd,SP,17,20,9,1108.8,0,0
8e2b3afb420011ef0c88c9d5f11ea526,SP,11,11,3,1384.5000000000002,2,1
8e34331b7eedd03be4e5d965c1956225,SP,1,1,1,30.0,9,0
8e670472e453ba34a379331513d6aab1,MG,1,1,1,975.0,147,1
8e6cc767478edae941d9bd9eb778d77a,MG,97,105,57,5766.099999999994,14,0
8e6d7754bc7e0f22c96d255ebda59eba,SP,42,59,21,7123.260000000005,0,0
